type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,84143.33,0.0,0.0,121886.89,206030.21,0
PAYMENT,6533.28,69889.0,63355.72,0.0,0.0,0
PAYMENT,10634.23,0.0,0.0,0.0,0.0,0
CASH_IN,190443.28,35.0,190478.28,202636.91,12193.63,0
CASH_OUT,68274.02,0.0,0.0,2150367.59,2218641.61,0
CASH_IN,274026.61,100404.0,374430.61,0.0,0.0,0
PAYMENT,8246.23,851.0,0.0,0.0,0.0,0
CASH_OUT,177293.77,661.0,0.0,3166170.03,3343463.8,0
PAYMENT,22527.19,12041.05,0.0,0.0,0.0,0
CASH_OUT,29684.26,0.0,0.0,47835.29,77519.55,0
PAYMENT,8637.11,253.0,0.0,0.0,0.0,0
CASH_OUT,355587.84,3007.0,0.0,0.0,355587.84,0
TRANSFER,507075.18,0.0,0.0,3132402.59,3639477.77,0
TRANSFER,257572.8,8483.0,0.0,453983.14,711555.94,0
CASH_OUT,73522.27,0.0,0.0,232567.62,306089.89,0
TRANSFER,207343.84,0.0,0.0,1955472.07,2162815.91,0
PAYMENT,5345.18,0.0,0.0,0.0,0.0,0
TRANSFER,1399519.64,20167.0,0.0,0.0,1399519.64,0
PAYMENT,15312.61,11929.0,0.0,0.0,0.0,0
CASH_OUT,116422.72,14342.0,0.0,0.0,183124.27,0
CASH_IN,90733.38,19008.0,109741.38,0.0,0.0,0
CASH_OUT,47446.31,21279.0,0.0,530331.63,577777.95,0
CASH_IN,15976.7,19672161.06,19688137.76,988865.89,972889.19,0
CASH_OUT,60503.86,0.0,0.0,805560.59,866064.45,0
CASH_OUT,412611.97,61164.0,0.0,1075320.06,1487932.03,0
CASH_IN,231202.84,41306.0,272508.84,71252.82,0.0,0
PAYMENT,2514.44,635.0,0.0,0.0,0.0,0
PAYMENT,3470.27,0.0,0.0,0.0,0.0,0
PAYMENT,2563.34,77358.0,74794.66,0.0,0.0,0
PAYMENT,3815.75,0.0,0.0,0.0,0.0,0
CASH_OUT,111164.94,22650.0,0.0,277172.47,388337.41,0
CASH_OUT,201027.04,107972.0,0.0,0.0,201027.04,0
TRANSFER,42582.84,0.0,0.0,375812.36,418395.2,0
PAYMENT,15060.8,598356.66,583295.86,0.0,0.0,0
CASH_OUT,148510.94,109702.0,0.0,0.0,148510.94,0
CASH_OUT,24336.55,0.0,0.0,1283933.21,1162145.08,0
PAYMENT,3266.68,28846.06,25579.38,0.0,0.0,0
CASH_IN,126991.08,30847.0,157838.08,0.0,0.0,0
PAYMENT,157.73,0.0,0.0,0.0,0.0,0
PAYMENT,16417.05,0.0,0.0,0.0,0.0,0
CASH_OUT,110725.92,41902.0,0.0,2294610.55,2405336.47,0
PAYMENT,9122.57,71003.0,61880.43,0.0,0.0,0
CASH_IN,13098.36,516025.51,529123.87,3150117.87,4521604.78,0
PAYMENT,8603.08,0.0,0.0,0.0,0.0,0
PAYMENT,12348.61,61537.0,49188.39,0.0,0.0,0
CASH_OUT,314424.43,180.0,0.0,12313.0,0.0,0
TRANSFER,442299.46,258050.0,0.0,1145048.74,1587348.2,0
PAYMENT,393.03,24271.0,23877.97,0.0,0.0,0
PAYMENT,1619.47,31323.0,29703.53,0.0,0.0,0
CASH_OUT,47190.47,0.0,0.0,161962.43,209152.9,0
CASH_IN,297682.54,10514.0,308196.54,0.0,0.0,0
CASH_IN,353792.08,11665574.07,12019366.15,1339089.49,985297.41,0
CASH_OUT,160505.48,0.0,0.0,332775.77,673974.0,0
PAYMENT,984.92,0.0,0.0,0.0,0.0,0
CASH_OUT,51578.89,14564.0,0.0,547564.32,599143.2,0
CASH_IN,89280.99,6539383.07,6628664.06,423219.02,333938.03,0
CASH_OUT,275243.07,0.0,0.0,3598091.77,3873334.84,0
PAYMENT,21670.35,0.0,0.0,0.0,0.0,0
CASH_OUT,49900.88,199738.0,149837.12,0.0,49900.88,0
PAYMENT,7544.89,14722.0,7177.11,0.0,0.0,0
CASH_IN,280623.74,58020.93,338644.67,2066674.18,1786050.44,0
CASH_OUT,48420.44,31404.0,0.0,256916.6,305337.04,0
PAYMENT,7581.07,50273.37,42692.29,0.0,0.0,0
CASH_OUT,92307.48,18633.0,0.0,0.0,92307.48,0
PAYMENT,9193.92,35000.82,25806.9,0.0,0.0,0
CASH_OUT,332985.87,56296.0,0.0,37393.79,223222.6,0
CASH_OUT,19023.09,111.0,0.0,1206675.62,1225698.71,0
PAYMENT,21139.89,20361.0,0.0,0.0,0.0,0
CASH_OUT,282461.67,49811.0,0.0,1011449.97,1293911.64,0
CASH_OUT,70499.38,149.0,0.0,372981.31,443480.69,0
TRANSFER,1911420.64,0.0,0.0,2936725.46,5395977.69,0
TRANSFER,278093.53,0.0,0.0,10806173.25,11084266.78,0
PAYMENT,988.65,0.0,0.0,0.0,0.0,0
CASH_OUT,33185.91,0.0,0.0,2522669.81,2555855.72,0
PAYMENT,26222.85,0.0,0.0,0.0,0.0,0
CASH_IN,105635.18,25464807.07,25570442.26,128618.99,22983.8,0
CASH_OUT,112831.7,578200.0,465368.3,32060.82,144892.52,0
CASH_IN,137692.94,2774760.73,2912453.67,252837.54,115144.59,0
CASH_OUT,14299.06,0.0,0.0,1605884.19,1620183.25,0
CASH_IN,14045.76,186501.54,200547.3,1337186.68,1323140.92,0
CASH_IN,126582.43,12206.0,138788.43,54549.86,0.0,0
CASH_IN,297392.54,2291276.71,2588669.25,7066707.4,6769314.86,0
CASH_OUT,506217.25,8280.0,0.0,610195.34,830646.61,0
PAYMENT,4001.61,15176.0,11174.39,0.0,0.0,0
CASH_IN,34885.38,11529.0,46414.38,6979.4,0.0,0
CASH_OUT,51554.98,162337.0,110782.02,2099572.17,2151127.15,0
PAYMENT,22066.7,296.0,0.0,0.0,0.0,0
CASH_IN,149040.59,3407218.84,3556259.43,347593.37,198552.78,0
PAYMENT,3509.37,513044.0,509534.63,0.0,0.0,0
CASH_IN,67277.14,7089701.48,7156978.62,327934.18,260657.03,0
CASH_IN,312998.98,200701.0,513699.98,363021.95,50022.97,0
PAYMENT,12774.89,515.0,0.0,0.0,0.0,0
CASH_OUT,185112.75,185820.0,707.25,149770.46,334883.21,0
TRANSFER,102192.19,0.0,0.0,121641.93,223834.12,0
CASH_IN,89263.17,4138732.52,4227995.69,677128.52,587865.35,0
CASH_OUT,114295.86,0.0,0.0,1890072.25,2004368.11,0
PAYMENT,5224.86,6175.0,950.14,0.0,0.0,0
CASH_OUT,428553.42,1248.0,0.0,275489.41,1261832.96,0
CASH_IN,251416.39,1543800.55,1795216.94,432026.04,180609.64,0
CASH_OUT,64279.82,148986.19,84706.37,8341677.7,8405957.51,0
TRANSFER,72199.34,0.0,0.0,1873808.16,1946007.5,0
CASH_OUT,215804.85,0.0,0.0,1976272.04,2192076.89,0
PAYMENT,19652.85,21175.0,1522.15,0.0,0.0,0
CASH_OUT,96506.24,0.0,0.0,6383247.29,6415237.63,0
PAYMENT,19230.36,63081.0,43850.64,0.0,0.0,0
CASH_IN,268918.86,342313.52,611232.38,1757966.31,1489047.45,0
CASH_OUT,217679.29,193.0,0.0,0.0,217679.29,0
CASH_OUT,70954.19,17194.0,0.0,283224.54,354178.73,0
TRANSFER,122497.39,0.0,0.0,1732476.63,2274739.29,0
CASH_IN,160482.92,1082.0,161564.92,445716.09,116507.97,0
PAYMENT,14903.13,0.0,0.0,0.0,0.0,0
CASH_OUT,51024.54,0.0,0.0,184604.77,235629.31,0
TRANSFER,783927.47,0.0,0.0,1123973.0,1907900.48,0
CASH_OUT,170616.04,29788.0,0.0,0.0,170616.04,0
PAYMENT,13713.4,0.0,0.0,0.0,0.0,0
CASH_IN,75183.14,33517.0,108700.14,2261480.78,2186297.64,0
CASH_IN,209212.23,6875815.49,7085027.72,1194307.66,985095.43,0
PAYMENT,10284.35,227452.27,217167.92,0.0,0.0,0
CASH_IN,363972.98,20245.0,384217.98,1643464.05,1279491.07,0
PAYMENT,36418.16,298087.35,261669.19,0.0,0.0,0
CASH_IN,284425.09,922615.02,1207040.11,993334.28,708909.19,0
CASH_OUT,83694.91,0.0,0.0,165211.69,248906.6,0
PAYMENT,767.17,0.0,0.0,0.0,0.0,0
CASH_OUT,68802.3,166.0,0.0,0.0,68802.3,0
CASH_OUT,242502.64,29992.0,0.0,403467.59,645970.24,0
CASH_OUT,158283.33,0.0,0.0,606804.27,765087.6,0
CASH_IN,37618.18,1543484.11,1581102.28,289862.06,252243.89,0
CASH_IN,156702.8,2556901.99,2713604.79,158919.74,110288.77,0
PAYMENT,201.46,442838.0,442636.54,0.0,0.0,0
CASH_IN,31574.97,2050519.93,2082094.9,122874.38,91299.41,0
CASH_OUT,518875.55,437.0,0.0,5556164.61,6075040.16,0
CASH_OUT,169586.14,0.0,0.0,347200.39,516786.53,0
CASH_IN,110452.21,7512123.4,7622575.61,258348.86,147896.65,0
PAYMENT,18075.62,200990.26,182914.64,0.0,0.0,0
PAYMENT,19092.67,12903.0,0.0,0.0,0.0,0
CASH_IN,18156.51,10888178.94,10906335.45,24161.41,6004.9,0
CASH_IN,540692.61,0.0,540692.61,1111619.62,570927.01,0
CASH_OUT,152741.95,0.0,0.0,2572238.73,2724980.68,0
CASH_OUT,15559.33,174169.0,158609.67,0.0,15559.33,0
CASH_IN,216255.58,9504.0,225759.58,0.0,0.0,0
PAYMENT,27531.17,0.0,0.0,0.0,0.0,0
CASH_IN,311874.11,1461459.77,1773333.88,7954267.76,7642393.65,0
PAYMENT,36251.75,0.0,0.0,0.0,0.0,0
PAYMENT,11543.12,0.0,0.0,0.0,0.0,0
CASH_IN,234765.55,6292489.98,6527255.54,1119814.39,885048.84,0
CASH_IN,83931.0,26960.0,110891.0,2742375.91,2658444.91,0
PAYMENT,6626.22,0.0,0.0,0.0,0.0,0
TRANSFER,709733.75,0.0,0.0,5100841.7,5810575.45,0
PAYMENT,6333.79,33289.0,26955.21,0.0,0.0,0
CASH_OUT,314801.75,159642.0,0.0,0.0,490072.45,0
CASH_OUT,87495.86,0.0,0.0,154828.11,242323.97,0
CASH_OUT,26546.29,0.0,0.0,40639.39,67185.67,0
PAYMENT,17606.19,0.0,0.0,0.0,0.0,0
TRANSFER,35477.26,0.0,0.0,79784.13,115261.39,0
CASH_IN,258566.4,906832.33,1165398.73,11469182.68,11210616.28,0
CASH_IN,255606.47,979388.0,1234994.47,89325.87,0.0,0
PAYMENT,4928.04,0.0,0.0,0.0,0.0,0
PAYMENT,6987.49,272717.93,265730.44,0.0,0.0,0
CASH_OUT,77349.19,0.0,0.0,973130.34,1050479.53,0
CASH_IN,165963.21,4525895.92,4691859.13,4244859.76,5477021.62,0
CASH_OUT,275875.29,178.0,0.0,0.0,275875.29,0
CASH_IN,100324.07,7755496.0,7855820.06,1800720.19,1700396.12,0
CASH_OUT,103611.64,53495.0,0.0,0.0,103611.64,0
CASH_IN,345869.79,35204.0,381073.79,565424.97,219555.18,0
CASH_IN,346237.72,744362.0,1090599.72,0.0,453196.33,0
TRANSFER,212375.04,64578.59,0.0,1231253.43,1443628.47,0
PAYMENT,13725.6,100338.0,86612.4,0.0,0.0,0
CASH_OUT,9846.33,9922.0,75.67,966944.83,976791.16,0
PAYMENT,7354.66,0.0,0.0,0.0,0.0,0
CASH_OUT,68724.28,0.0,0.0,2741340.28,2810064.55,0
CASH_OUT,263612.38,0.0,0.0,1509149.93,1772762.32,0
PAYMENT,2102.12,20569.0,18466.88,0.0,0.0,0
CASH_OUT,81333.83,1755.0,0.0,340736.14,86552.5,0
CASH_OUT,115466.27,51074.36,0.0,244979.6,360445.86,0
CASH_OUT,80972.08,0.0,0.0,165971.01,246943.09,0
PAYMENT,22328.17,632760.45,610432.27,0.0,0.0,0
CASH_OUT,1978.14,0.0,0.0,1207672.09,1209650.23,0
CASH_OUT,18247.29,22366.0,4118.71,0.0,18247.29,0
CASH_IN,209463.05,45330.0,254793.05,773253.66,563790.61,0
TRANSFER,1204326.05,0.0,0.0,1342872.14,2547198.19,0
CASH_OUT,339513.23,0.0,0.0,365821.47,705334.7,0
CASH_OUT,343500.19,0.0,0.0,1178034.47,1521534.65,0
PAYMENT,3422.1,0.0,0.0,0.0,0.0,0
CASH_OUT,54037.51,0.0,0.0,275457.42,329494.94,0
PAYMENT,2595.58,16458.0,13862.42,0.0,0.0,0
CASH_IN,68667.52,7607813.21,7676480.73,104545.25,35877.73,0
TRANSFER,210069.48,15672.0,0.0,5632.0,215701.48,0
CASH_IN,240833.95,2950336.07,3191170.01,533789.38,292955.43,0
CASH_IN,75709.73,679342.62,755052.35,0.0,0.0,0
CASH_OUT,79910.02,0.0,0.0,173562.74,253472.76,0
CASH_IN,9741.06,11364313.39,11374054.45,90965.2,81224.14,0
PAYMENT,10314.27,51817.0,41502.73,0.0,0.0,0
CASH_IN,135634.16,7746914.55,7882548.7,336055.93,211234.69,0
CASH_IN,90081.48,5314626.91,5404708.39,210704.59,0.0,0
PAYMENT,7905.03,0.0,0.0,0.0,0.0,0
CASH_OUT,157976.39,0.0,0.0,223258.71,381235.1,0
PAYMENT,13799.41,429.0,0.0,0.0,0.0,0
TRANSFER,1244928.48,0.0,0.0,5291713.55,6536642.03,0
CASH_IN,55832.51,12330.0,68162.51,0.0,0.0,0
TRANSFER,625542.98,868.0,0.0,237584.16,863127.13,0
CASH_OUT,23835.22,1143.0,0.0,33426.0,57261.22,0
CASH_OUT,36176.88,76119.0,39942.12,235230.34,271407.22,0
PAYMENT,10665.97,24219.0,13553.03,0.0,0.0,0
CASH_OUT,120519.2,0.0,0.0,416228.98,536748.19,0
PAYMENT,4522.19,0.0,0.0,0.0,0.0,0
CASH_OUT,219771.86,0.0,0.0,663896.55,883668.41,0
CASH_OUT,189311.12,0.0,0.0,199483.52,388794.64,0
CASH_OUT,42148.69,0.0,0.0,318413.26,360561.96,0
PAYMENT,9553.43,0.0,0.0,0.0,0.0,0
CASH_OUT,31951.42,42098.0,10146.58,0.0,31951.42,0
PAYMENT,12097.27,10275.0,0.0,0.0,0.0,0
CASH_IN,88912.45,3336.0,92248.45,263233.0,174320.55,0
PAYMENT,6852.32,156763.34,149911.02,0.0,0.0,0
CASH_IN,347167.45,196093.0,543260.45,109457.14,0.0,0
CASH_OUT,135597.63,9273.0,0.0,0.0,135597.63,0
PAYMENT,22925.64,19851.0,0.0,0.0,0.0,0
PAYMENT,18522.93,0.0,0.0,0.0,0.0,0
CASH_OUT,57155.57,0.0,0.0,175760.47,232916.04,0
CASH_IN,177952.8,10441689.96,10619642.76,804846.63,626893.82,0
PAYMENT,4088.73,35222.0,31133.27,0.0,0.0,0
TRANSFER,544224.79,0.0,0.0,10964464.03,11508688.81,0
CASH_IN,156949.72,442088.83,599038.55,5712993.85,5556044.13,0
CASH_IN,492400.5,115.0,492515.5,6644359.9,6151959.41,0
PAYMENT,22900.78,75310.82,52410.05,0.0,0.0,0
CASH_OUT,124587.47,0.0,0.0,387347.25,458888.93,0
PAYMENT,1222.79,0.0,0.0,0.0,0.0,0
CASH_IN,184453.73,254.0,184707.73,1315499.06,1131045.33,0
CASH_OUT,236402.45,31236.12,0.0,259039.31,495441.76,0
PAYMENT,6085.94,29827.35,23741.4,0.0,0.0,0
PAYMENT,2017.48,0.0,0.0,0.0,0.0,0
PAYMENT,17157.97,10434.0,0.0,0.0,0.0,0
DEBIT,1902.47,10436.0,8533.53,1377072.95,1378975.42,0
CASH_IN,533.64,161297.0,161830.64,872650.37,872116.73,0
CASH_OUT,74893.78,0.0,0.0,2694407.28,2769301.06,0
TRANSFER,429701.9,48157.0,0.0,0.0,507530.17,0
CASH_OUT,25116.93,8966.0,0.0,10068.02,35184.95,0
TRANSFER,330510.57,99905.0,0.0,21101.0,0.0,0
CASH_OUT,436829.39,0.0,0.0,887889.08,1324718.47,0
PAYMENT,9670.05,215645.91,205975.86,0.0,0.0,0
CASH_OUT,63581.42,0.0,0.0,148528.83,212110.25,0
TRANSFER,641816.47,26359.0,0.0,0.0,641816.47,0
PAYMENT,2462.85,0.0,0.0,0.0,0.0,0
PAYMENT,6948.4,115363.34,108414.94,0.0,0.0,0
PAYMENT,11719.14,70743.79,59024.65,0.0,0.0,0
CASH_IN,48320.94,198415.32,246736.27,62886.0,0.0,0
CASH_IN,160911.59,1698031.96,1858943.55,292652.91,131741.32,0
CASH_OUT,259466.77,101930.0,0.0,267262.31,526729.08,0
CASH_OUT,499311.4,16522.0,0.0,0.0,499311.4,0
PAYMENT,14165.5,0.0,0.0,0.0,0.0,0
CASH_OUT,133369.24,0.0,0.0,1009187.66,1142556.9,0
CASH_OUT,273649.85,0.0,0.0,980663.38,1254313.23,0
PAYMENT,5910.52,0.0,0.0,0.0,0.0,0
DEBIT,8607.73,69674.0,61066.27,334656.69,176131.8,0
PAYMENT,4781.79,168.0,0.0,0.0,0.0,0
PAYMENT,3934.89,0.0,0.0,0.0,0.0,0
CASH_IN,206274.74,2089799.92,2296074.65,1113659.42,907384.69,0
CASH_OUT,212548.42,0.0,0.0,1260419.8,1472968.22,0
TRANSFER,417999.3,252756.0,0.0,52813.84,470813.13,0
CASH_OUT,262659.93,25720.0,0.0,0.0,262659.93,0
CASH_IN,42495.68,6142737.01,6185232.69,206657.33,164161.65,0
PAYMENT,17952.77,10330.0,0.0,0.0,0.0,0
PAYMENT,2461.26,11799.0,9337.74,0.0,0.0,0
PAYMENT,3024.08,6615.0,3590.92,0.0,0.0,0
PAYMENT,810.82,834.0,23.18,0.0,0.0,0
CASH_IN,126556.82,7353905.81,7480462.63,187149.92,60593.1,0
PAYMENT,17779.78,0.0,0.0,0.0,0.0,0
CASH_IN,108838.31,4888914.64,4997752.95,737157.16,628318.85,0
CASH_OUT,237109.76,0.0,0.0,303854.3,540964.06,0
CASH_OUT,118789.69,0.0,0.0,227147.17,345936.86,0
PAYMENT,1817.71,4460.0,2642.29,0.0,0.0,0
CASH_OUT,368276.55,15770.0,0.0,163440.98,531717.53,0
PAYMENT,3082.61,0.0,0.0,0.0,0.0,0
PAYMENT,15647.11,0.0,0.0,0.0,0.0,0
PAYMENT,2815.1,0.0,0.0,0.0,0.0,0
CASH_IN,213777.36,540927.88,754705.24,257911.14,44133.78,0
PAYMENT,38072.55,0.0,0.0,0.0,0.0,0
CASH_OUT,38770.98,7045.0,0.0,133707.31,172478.29,0
CASH_OUT,191414.91,114439.0,0.0,152421.98,343836.89,0
CASH_OUT,21686.11,0.0,0.0,116424.83,138110.94,0
CASH_OUT,61544.39,0.0,0.0,156971.26,218515.65,0
CASH_OUT,170072.13,53358.0,0.0,46373.24,216445.37,0
PAYMENT,16554.95,20795.0,4240.05,0.0,0.0,0
CASH_IN,418238.43,26952.0,445190.43,2176.23,0.0,0
CASH_OUT,48127.73,0.0,0.0,960017.46,1008145.18,0
TRANSFER,441648.68,15138.0,0.0,0.0,441648.68,0
TRANSFER,860886.92,36295.0,0.0,13122914.79,13983801.71,0
TRANSFER,291103.35,0.0,0.0,2130427.12,2421530.48,0
PAYMENT,4700.41,0.0,0.0,0.0,0.0,0
CASH_OUT,134005.57,0.0,0.0,2659629.19,2793634.77,0
PAYMENT,33812.68,0.0,0.0,0.0,0.0,0
TRANSFER,10000000.0,0.0,0.0,10152926.09,24510868.48,0
CASH_OUT,357734.17,31307.0,0.0,55536.56,413270.72,0
CASH_OUT,54379.78,68502.0,14122.22,0.0,54379.78,0
PAYMENT,2492.96,0.0,0.0,0.0,0.0,0
CASH_IN,368698.21,5408280.58,5776978.79,1324647.5,955949.29,0
PAYMENT,37.73,10.0,0.0,0.0,0.0,0
PAYMENT,16979.98,0.0,0.0,0.0,0.0,0
TRANSFER,46410.8,0.0,0.0,2720462.58,2766873.38,0
CASH_OUT,100679.26,102961.0,2281.74,0.0,100679.26,0
PAYMENT,4409.58,22683.0,18273.42,0.0,0.0,0
CASH_OUT,48073.47,5520.0,0.0,543797.28,591870.75,0
PAYMENT,7486.2,26718.0,19231.8,0.0,0.0,0
CASH_OUT,74997.57,11644.0,0.0,307452.13,382449.7,0
PAYMENT,22975.42,469.0,0.0,0.0,0.0,0
CASH_OUT,88825.97,0.0,0.0,1081137.67,1169963.64,0
PAYMENT,23787.81,0.0,0.0,0.0,0.0,0
CASH_OUT,256695.14,0.0,0.0,448461.23,705156.37,0
CASH_OUT,123547.61,12524.0,0.0,8192.0,131739.61,0
TRANSFER,1004523.35,10259.0,0.0,1177272.86,2181796.22,0
CASH_OUT,6386.63,0.0,0.0,186063.14,192449.77,0
CASH_OUT,259344.79,0.0,0.0,1732024.36,1991369.15,0
CASH_OUT,149481.94,26809.43,0.0,1720125.4,1869607.34,0
CASH_OUT,143819.73,0.0,0.0,194754.06,338573.79,0
CASH_OUT,131733.88,503702.0,371968.12,400308.6,532042.48,0
CASH_OUT,120303.69,0.0,0.0,132137.14,252440.83,0
CASH_IN,296664.94,77672.0,374336.94,17082.17,0.0,0
CASH_OUT,37278.48,23324.0,0.0,131254.05,0.0,0
CASH_OUT,12860.72,9529.0,0.0,291171.6,304032.31,0
CASH_IN,2129.48,1857667.95,1859797.44,72722.71,70593.23,0
CASH_OUT,174131.83,0.0,0.0,1182452.74,1356584.57,0
PAYMENT,6011.27,0.0,0.0,0.0,0.0,0
DEBIT,2522.39,29908.0,27385.61,98806.98,101329.38,0
CASH_IN,164868.36,16463201.56,16628069.92,23381706.27,23216837.91,0
CASH_IN,359268.68,10688980.05,11048248.73,513539.42,195756.92,0
TRANSFER,102802.55,0.0,0.0,1211648.62,1314451.17,0
CASH_IN,187823.46,7424467.33,7612290.79,5546545.17,5358721.71,0
PAYMENT,1378.49,0.0,0.0,0.0,0.0,0
CASH_OUT,431192.3,0.0,0.0,6797446.67,7228638.97,0
PAYMENT,15367.15,62861.0,47493.85,0.0,0.0,0
CASH_OUT,126751.37,54092.0,0.0,0.0,126751.37,0
TRANSFER,474791.21,5553.0,0.0,2541424.07,3016215.28,0
CASH_OUT,8679.04,411225.54,402546.5,3273985.99,4197552.69,0
CASH_IN,509773.13,3039993.72,3549766.85,2518319.38,2008546.25,0
CASH_IN,501129.26,21581749.34,22082878.6,2236391.94,1735262.68,0
PAYMENT,14354.61,103565.0,89210.39,0.0,0.0,0
CASH_OUT,64591.03,8264.0,0.0,1238726.83,1303317.86,0
CASH_IN,184400.53,4972131.32,5156531.85,1086179.85,901779.32,0
CASH_OUT,85552.28,30532.0,0.0,89599.83,175152.11,0
CASH_IN,2412.69,10797522.89,10799935.58,93728.89,91316.2,0
PAYMENT,29320.84,0.0,0.0,0.0,0.0,0
CASH_OUT,424479.17,36704.0,0.0,0.0,424479.17,0
CASH_OUT,17390.79,0.0,0.0,93041.57,110432.35,0
PAYMENT,8260.53,0.0,0.0,0.0,0.0,0
CASH_OUT,457573.85,0.0,0.0,1116633.81,1574207.67,0
CASH_OUT,73243.69,0.0,0.0,89616.24,162859.93,0
CASH_OUT,108478.16,105272.0,0.0,0.0,108478.16,0
CASH_OUT,189245.76,26.0,0.0,1966199.49,2155445.25,0
TRANSFER,2144571.44,0.0,0.0,6621064.76,8765636.2,0
PAYMENT,20226.6,0.0,0.0,0.0,0.0,0
CASH_IN,73369.22,17778381.88,17851751.1,212839.74,139470.52,0
TRANSFER,670270.12,41322.0,0.0,322424.84,992694.96,0
PAYMENT,56477.94,765.0,0.0,0.0,0.0,0
CASH_OUT,220485.02,304.0,0.0,0.0,220485.02,0
CASH_OUT,73014.27,0.0,0.0,3761030.34,3834044.61,0
CASH_OUT,80700.96,481.0,0.0,6555942.24,6636643.2,0
CASH_OUT,141873.19,25179.0,0.0,1649763.41,1791636.6,0
TRANSFER,165514.27,75236.0,0.0,0.0,165514.27,0
TRANSFER,295287.84,10089.0,0.0,58613.51,353901.35,0
CASH_IN,54756.19,3952615.79,4007371.98,292315.97,237559.78,0
CASH_OUT,269200.55,10766.0,0.0,1642589.09,1911789.64,0
PAYMENT,14233.31,0.0,0.0,0.0,0.0,0
PAYMENT,18148.72,13146.0,0.0,0.0,0.0,0
PAYMENT,3222.6,408391.63,405169.03,0.0,0.0,0
PAYMENT,8893.98,8323.15,0.0,0.0,0.0,0
PAYMENT,3456.38,0.0,0.0,0.0,0.0,0
CASH_OUT,98695.6,0.0,0.0,2285197.76,2383893.36,0
PAYMENT,306.52,0.0,0.0,0.0,0.0,0
CASH_IN,63939.87,21492.0,85431.87,0.0,0.0,0
CASH_OUT,109770.68,41703.0,0.0,9596478.0,9706248.68,0
PAYMENT,11311.72,136.0,0.0,0.0,0.0,0
DEBIT,1968.99,220283.0,218314.0,30520.91,32489.9,0
CASH_IN,71110.25,6513775.64,6584885.89,1382257.57,1311147.32,0
CASH_IN,305423.44,3639222.39,3944645.83,2538312.72,2232889.28,0
TRANSFER,251856.65,0.0,0.0,4545147.36,4551359.13,0
CASH_OUT,104775.49,0.0,0.0,503848.06,608623.55,0
CASH_OUT,229344.08,124088.29,0.0,938309.31,1167653.4,0
PAYMENT,16739.86,0.0,0.0,0.0,0.0,0
CASH_IN,316495.92,1523.0,318018.92,99101.41,0.0,0
PAYMENT,55090.13,0.0,0.0,0.0,0.0,0
PAYMENT,15673.23,0.0,0.0,0.0,0.0,0
PAYMENT,27118.52,0.0,0.0,0.0,0.0,0
CASH_OUT,102962.49,1134.0,0.0,266136.39,369098.88,0
CASH_OUT,300126.19,0.0,0.0,835558.5,1135684.69,0
CASH_IN,58284.98,6746327.71,6804612.69,994389.67,936104.69,0
CASH_OUT,169123.04,25726.0,0.0,0.0,169123.04,0
PAYMENT,27458.95,111385.0,83926.05,0.0,0.0,0
CASH_IN,316091.1,18432.0,334523.1,152981.91,0.0,0
CASH_IN,128335.78,10174.0,138509.78,0.0,0.0,0
CASH_IN,35654.73,24546370.58,24582025.31,368280.13,332625.41,0
CASH_OUT,44705.6,0.0,0.0,2526512.75,2571218.35,0
CASH_OUT,61818.37,0.0,0.0,1523945.04,1585763.41,0
TRANSFER,492945.24,0.0,0.0,508712.91,1001658.16,0
CASH_IN,72246.48,223960.62,296207.1,177715.32,105468.84,0
CASH_OUT,123200.65,0.0,0.0,207863.51,331064.16,0
CASH_OUT,163748.33,0.0,0.0,7347219.43,7510967.76,0
CASH_OUT,147407.46,11542.0,0.0,434335.38,581742.84,0
CASH_OUT,153993.18,256044.0,102050.82,338282.24,492275.42,0
CASH_OUT,195072.38,11126.0,0.0,639419.76,834492.14,0
PAYMENT,24599.64,0.0,0.0,0.0,0.0,0
TRANSFER,326592.78,0.0,0.0,984753.28,1311346.06,0
PAYMENT,11937.62,658975.82,647038.19,0.0,0.0,0
TRANSFER,265784.44,0.0,0.0,773114.44,1323827.82,0
PAYMENT,1029.99,10377.03,9347.03,0.0,0.0,0
PAYMENT,17073.05,79885.0,62811.95,0.0,0.0,0
CASH_IN,174961.83,67079.29,242041.12,550083.64,375121.81,0
CASH_OUT,243681.77,0.0,0.0,511373.9,755055.66,0
CASH_OUT,112818.6,17286.19,0.0,832023.8,1040322.36,0
CASH_OUT,345719.47,31841.0,0.0,127161.38,472880.84,0
CASH_IN,227446.71,613.0,228059.71,289224.16,61777.45,0
PAYMENT,11999.55,20228.0,8228.45,0.0,0.0,0
CASH_IN,101118.91,3597056.05,3698174.96,234600.17,133481.26,0
PAYMENT,26534.89,0.0,0.0,0.0,0.0,0
PAYMENT,42976.97,37287.0,0.0,0.0,0.0,0
CASH_IN,272084.57,15077739.86,15349824.43,4866994.24,4594909.67,0
CASH_OUT,225408.37,20894.0,0.0,1199765.73,1425174.1,0
CASH_OUT,4589.37,20040.0,15450.63,8188.86,12778.23,0
CASH_OUT,52402.76,0.0,0.0,265701.9,318104.66,0
CASH_OUT,191261.97,0.0,0.0,1395390.13,1586652.11,0
TRANSFER,612108.24,37037.0,0.0,1659322.97,2271431.21,0
